Source,Target,Weight,Type
"Life","Principle",6.0,undirected
"Life","Quality",1.0,undirected
"Life","Reality",6.0,undirected
"Life","Reason",7.0,undirected
"Life","Recognition",2.0,undirected
"Life","Reflection",1.0,undirected
"Life","Relationship",2.0,undirected
"Life","Religion",2.0,undirected
"Life","Rightness",1.0,undirected
"Life","Sacrifice",1.0,undirected
"Life","Satisfaction",1.0,undirected
"Life","Scepticism",1.0,undirected
"Life","Science",5.0,undirected
"Life","Self-conscious",10.0,undirected
"Life","Sense",2.0,undirected
"Life","Shape",13.0,undirected
"Life","Simplicity",4.0,undirected
"Life","Singleness",3.0,undirected
"Life","Soul",2.0,undirected
"Life","Spirit",36.0,undirected
"Life","Stoicism",2.0,undirected
"Life","Struggle",1.0,undirected
"Life","Subject",2.0,undirected
"Life","Subsistence",4.0,undirected
"Life","Substance",12.0,undirected
"Life","Sun",1.0,undirected
"Life","Supersession",3.0,undirected
"Life","Syllogism",1.0,undirected
"Life","Theory",1.0,undirected
"Life","Time",6.0,undirected
"Life","Transition",1.0,undirected
"Life","Trust",1.0,undirected
"Life","Unchangeable",1.0,undirected
"Life","Unconscious",2.0,undirected
"Life","Understanding",4.0,undirected
"Life","Unity",14.0,undirected
"Life","Universality",10.0,undirected
"Life","Unreality",1.0,undirected
"Life","Utterance",1.0,undirected
"Life","Virtue",2.0,undirected
"Life","Womankind",2.0,undirected
"Life","Work",4.0,undirected
"Life","World",7.0,undirected
"Life","Worship",1.0,undirected
"Life","Zeus",1.0,undirected
"Lordship","Movement",1.0,undirected
"Lordship","Nature",1.0,undirected
"Lordship","Notion",1.0,undirected
"Lordship","Object",1.0,undirected
"Lordship","Reality",1.0,undirected
"Lordship","Scepticism",1.0,undirected
"Lordship","Shape",1.0,undirected
"Lordship","Spirit",1.0,undirected
"Lordship","World",1.0,undirected
"Manifold","Mediation",1.0,undirected
"Manifold","Moment",1.0,undirected
"Manifold","Movement",1.0,undirected
"Manifold","Multiplicity",1.0,undirected
"Manifold","Nature",7.0,undirected
"Manifold","Negation",1.0,undirected
"Manifold","Negativity",1.0,undirected
"Manifold","Object",2.0,undirected
"Manifold","Order",1.0,undirected
"Manifold","Otherness",1.0,undirected
"Manifold","Possession",2.0,undirected
"Manifold","Reality",1.0,undirected
"Manifold","Reason",1.0,undirected
"Manifold","Scepticism",1.0,undirected
"Manifold","Science",1.0,undirected
"Manifold","Shape",2.0,undirected
"Manifold","Spirit",1.0,undirected
"Manifold","Subject",1.0,undirected
"Manifold","Subsistence",1.0,undirected
"Manifold","Time",2.0,undirected
"Manifold","Unity",1.0,undirected
"Manifold","Universality",1.0,undirected
"Manifold","Work",2.0,undirected
"Manifold","World",3.0,undirected
"Mask","Moment",1.0,undirected
"Mask","Observation",1.0,undirected
"Mask","Order",1.0,undirected
"Mask","Property",2.0,undirected
"Mask","Self-conscious",1.0,undirected
"Mask","Shape",1.0,undirected
"Mask","Subject",1.0,undirected
"Mask","Virtue",1.0,undirected
"Mask","Work",1.0,undirected
"Matter","Mind",2.0,undirected
"Matter","Moment",26.0,undirected
"Matter","Morality",1.0,undirected
"Matter","Motion",1.0,undirected
"Matter","Movement",3.0,undirected
"Matter","Nature",15.0,undirected
"Matter","Negation",1.0,undirected
"Matter","Negativity",2.0,undirected
"Matter","Notion",5.0,undirected
"Matter","Object",3.0,undirected
"Matter","Order",3.0,undirected
"Matter","Ordinance",1.0,undirected
"Matter","Organism",2.0,undirected
"Matter","Pathos",2.0,undirected
"Matter","Perception",2.0,undirected
"Matter","Perversion",1.0,undirected
"Matter","Philosophy",4.0,undirected
"Matter","Positive",3.0,undirected
"Matter","Power",1.0,undirected
"Matter","Principle",1.0,undirected
"Matter","Property",1.0,undirected
"Matter","Quality",1.0,undirected
"Matter","Reality",21.0,undirected
"Matter","Reason",1.0,undirected
"Matter","Reflection",2.0,undirected
"Matter","Renunciation",1.0,undirected
"Matter","Satisfaction",1.0,undirected
"Matter","Scepticism",1.0,undirected
"Matter","Science",1.0,undirected
"Matter","Self-conscious",1.0,undirected
"Matter","Sense",2.0,undirected
"Matter","Sensibility",2.0,undirected
"Matter","Shape",1.0,undirected
"Matter","Species",3.0,undirected
"Matter","Spirit",4.0,undirected
"Matter","Subject",6.0,undirected
"Matter","Subsistence",1.0,undirected
"Matter","Substance",9.0,undirected
"Matter","Time",2.0,undirected
"Matter","Transition",3.0,undirected
"Matter","Unconscious",1.0,undirected
"Matter","Understanding",1.0,undirected
"Matter","Unity",3.0,undirected
"Matter","Universality",4.0,undirected
"Matter","Virtue",3.0,undirected
"Matter","Work",7.0,undirected
"Matter","World",4.0,undirected
"Maturity","Spirit",2.0,undirected
"Meal","Possession",1.0,undirected
"Meal","Sacrifice",1.0,undirected
"Mediation","Moment",9.0,undirected
"Mediation","Morality",1.0,undirected
"Mediation","Movement",5.0,undirected
"Mediation","Nature",3.0,undirected
"Mediation","Negation",4.0,undirected
"Mediation","Negativity",3.0,undirected
"Mediation","Notion",4.0,undirected
"Mediation","Object",7.0,undirected
"Mediation","Observation",1.0,undirected
"Mediation","Order",1.0,undirected
"Mediation","Otherness",1.0,undirected
"Mediation","Power",1.0,undirected
"Mediation","Property",1.0,undirected
"Mediation","Reality",3.0,undirected
"Mediation","Reason",1.0,undirected
"Mediation","Reflection",2.0,undirected
"Mediation","Rejection",1.0,undirected
"Mediation","Science",1.0,undirected
"Mediation","Singleness",1.0,undirected
"Mediation","Spirit",5.0,undirected
"Mediation","Subject",1.0,undirected
"Mediation","Substance",3.0,undirected
"Mediation","Supersession",1.0,undirected
"Mediation","Thinghood",1.0,undirected
"Mediation","Time",3.0,undirected
"Mediation","Transition",1.0,undirected
"Mediation","Unconscious",1.0,undirected
"Mediation","Understanding",1.0,undirected
"Mediation","Unity",4.0,undirected
"Mediation","Universality",1.0,undirected
"Mediation","Virtue",1.0,undirected
"Mediation","World",4.0,undirected
"Medium","Moment",6.0,undirected
"Medium","Movement",4.0,undirected
"Medium","Nation",1.0,undirected
"Medium","Nature",3.0,undirected
"Medium","Negation",1.0,undirected
"Medium","Notion",4.0,undirected
"Medium","Oneness",1.0,undirected
"Medium","Otherness",1.0,undirected
"Medium","Philosophy",1.0,undirected
"Medium","Plato",1.0,undirected
"Medium","Plurality",3.0,undirected
"Medium","Positive",1.0,undirected
"Medium","Power",2.0,undirected
"Medium","Property",2.0,undirected
"Medium","Reason",1.0,undirected
"Medium","Reflection",1.0,undirected
"Medium","Relationship",3.0,undirected
"Medium","Religion",2.0,undirected
"Medium","Responsibility",1.0,undirected
"Medium","Self-conscious",1.0,undirected
"Medium","Soliciting",9.0,undirected
"Medium","Soul",1.0,undirected
"Medium","Spirit",1.0,undirected
"Medium","Subsistence",4.0,undirected
"Medium","Substance",2.0,undirected
"Medium","Supersession",2.0,undirected
"Medium","Thinghood",2.0,undirected
"Medium","Time",1.0,undirected
"Medium","Unconscious",1.0,undirected
"Medium","Understanding",1.0,undirected
"Medium","Unity",7.0,undirected
"Medium","Universality",1.0,undirected
"Medium","Virtue",1.0,undirected
"Medium","World",2.0,undirected
"Messenger","Reality",1.0,undirected
"Mind","Moment",3.0,undirected
"Mind","Morality",1.0,undirected
"Mind","Movement",2.0,undirected
"Mind","Nature",4.0,undirected
"Mind","Notion",6.0,undirected
"Mind","Object",4.0,undirected
"Mind","Order",1.0,undirected
"Mind","Perversion",2.0,undirected
"Mind","Philosophy",1.0,undirected
"Mind","Plato",1.0,undirected
"Mind","Positive",1.0,undirected
"Mind","Principle",2.0,undirected
"Mind","Rameau",1.0,undirected
"Mind","Reality",3.0,undirected
"Mind","Reflection",2.0,undirected
"Mind","Sacrifice",1.0,undirected
"Mind","Self-conscious",2.0,undirected
"Mind","Shape",1.0,undirected
"Mind","Spirit",4.0,undirected
"Mind","Time",1.0,undirected
"Mind","Understanding",2.0,undirected
"Mind","Unity",1.0,undirected
"Mind","Universality",1.0,undirected
"Mind","Wisdom",1.0,undirected
"Mind","Work",2.0,undirected
"Mind","World",5.0,undirected
"Minstrel","Nation",2.0,undirected
"Minstrel","picture",2.0,undirected
"Minstrel","Power",1.0,undirected
"Minstrel","Sense",1.0,undirected
"Minstrel","Spirit",1.0,undirected
"Minstrel","Subject",1.0,undirected
"Minstrel","Time",1.0,undirected
"Minstrel","Tragedy",1.0,undirected
"Minstrel","Universality",2.0,undirected
"Minstrel","World",2.0,undirected
"Moment","Monarch",1.0,undirected
"Moment","Morality",8.0,undirected
"Moment","Motion",2.0,undirected
"Moment","Movement",70.0,undirected
"Moment","Nature",47.0,undirected
"Moment","Negation",6.0,undirected
"Moment","Negativity",6.0,undirected
"Moment","Notion",76.0,undirected
"Moment","Object",40.0,undirected
"Moment","Observation",5.0,undirected
"Moment","Observer",2.0,undirected
"Moment","Oracle",1.0,undirected
"Moment","Order",5.0,undirected
"Moment","Organism",17.0,undirected
"Moment","Otherness",15.0,undirected
"Moment","Perception",9.0,undirected
"Moment","Perversion",2.0,undirected
"Moment","Phenomenology",1.0,undirected
"Moment","Philosophy",1.0,undirected
"Moment","Plurality",3.0,undirected
"Moment","Positive",10.0,undirected
"Moment","Power",15.0,undirected
"Moment","Principle",12.0,undirected
"Moment","Property",9.0,undirected
"Moment","Purity",2.0,undirected
"Moment","Purposiveness",1.0,undirected
"Moment","Quality",1.0,undirected
"Moment","Rameau",1.0,undirected
"Moment","Reality",23.0,undirected
"Moment","Reason",15.0,undirected
"Moment","Recognition",4.0,undirected
"Moment","Reflection",9.0,undirected
"Moment","Relationship",6.0,undirected
"Moment","Religion",12.0,undirected
"Moment","Reproduction",4.0,undirected
"Moment","Satisfaction",4.0,undirected
"Moment","Scepticism",1.0,undirected
"Moment","Science",6.0,undirected
"Moment","Self-conscious",3.0,undirected
"Moment","Sense",4.0,undirected
"Moment","Sensibility",3.0,undirected
"Moment","Sensuousness",2.0,undirected
"Moment","Shape",22.0,undirected
"Moment","Sidedness",3.0,undirected
"Moment","Simplicity",7.0,undirected
"Moment","Singleness",2.0,undirected
"Moment","Soul",4.0,undirected
"Moment","Species",5.0,undirected
"Moment","Spirit",92.0,undirected
"Moment","Stoicism",1.0,undirected
"Moment","Struggle",1.0,undirected
"Moment","Subject",15.0,undirected
"Moment","Subsistence",8.0,undirected
"Moment","Substance",42.0,undirected
"Moment","Substantiality",2.0,undirected
"Moment","Sun",1.0,undirected
"Moment","Supersession",7.0,undirected
"Moment","Tautology",1.0,undirected
"Moment","Theory",1.0,undirected
"Moment","Thinghood",4.0,undirected
"Moment","Time",53.0,undirected
"Moment","Totality",9.0,undirected
"Moment","Tragedy",1.0,undirected
"Moment","Transition",10.0,undirected
"Moment","Trust",3.0,undirected
"Moment","Unchangeable",2.0,undirected
"Moment","Understanding",9.0,undirected
"Moment","Unity",68.0,undirected
"Moment","Universality",23.0,undirected
"Moment","Utility",1.0,undirected
"Moment","Velocity",1.0,undirected
"Moment","Virtue",3.0,undirected
"Moment","War",1.0,undirected
"Moment","Wisdom",1.0,undirected
"Moment","Work",8.0,undirected
"Moment","World",17.0,undirected
"Moment","Zeus",2.0,undirected
"Monarch","Nature",1.0,undirected
"Monarch","Object",1.0,undirected
"Monarch","Power",6.0,undirected
"Monarch","Satisfaction",1.0,undirected
"Monarch","Self-conscious",1.0,undirected
"Monarch","Spirit",2.0,undirected
"Monarch","Universality",1.0,undirected
"Morality","Movement",1.0,undirected
"Morality","Multiplicity",1.0,undirected
"Morality","Nature",35.0,undirected
"Morality","Nothingness",3.0,undirected
"Morality","Notion",9.0,undirected
"Morality","Object",3.0,undirected
"Morality","Observation",1.0,undirected
"Morality","Otherness",1.0,undirected
"Morality","Positive",5.0,undirected
"Morality","Power",2.0,undirected
"Morality","Rameau",1.0,undirected
"Morality","Reality",14.0,undirected
"Morality","Reason",5.0,undirected
"Morality","Religion",2.0,undirected
"Morality","Satisfaction",1.0,undirected
"Morality","Self-conscious",2.0,undirected
"Morality","Sense",9.0,undirected
"Morality","Sensibility",1.0,undirected
"Morality","Sensuousness",3.0,undirected
"Morality","Shape",2.0,undirected
"Morality","Soul",1.0,undirected
"Morality","Spirit",2.0,undirected
"Morality","Stoicism",2.0,undirected
"Morality","Struggle",3.0,undirected
"Morality","Subject",2.0,undirected
"Morality","Substance",3.0,undirected
"Morality","Time",7.0,undirected
"Morality","Uncertainty",1.0,undirected
"Morality","Unconscious",1.0,undirected
"Morality","Unity",8.0,undirected
"Morality","Universality",1.0,undirected
"Morality","Virtue",1.0,undirected
"Morality","World",10.0,undirected
"Motion","Movement",3.0,undirected
"Motion","Nature",2.0,undirected
"Motion","Notion",1.0,undirected
"Motion","Object",1.0,undirected
"Motion","Positive",2.0,undirected
"Motion","Principle",3.0,undirected
"Motion","Reality",1.0,undirected
"Motion","Reason",1.0,undirected
"Motion","Shape",2.0,undirected
"Motion","Spirit",1.0,undirected
"Motion","Substance",1.0,undirected
"Motion","Time",9.0,undirected
"Motion","Transition",1.0,undirected
"Motion","Unity",1.0,undirected
"Motion","Universality",1.0,undirected
"Motion","Velocity",2.0,undirected
"Movement","Multiplicity",5.0,undirected
"Movement","Nation",2.0,undirected
"Movement","Nature",28.0,undirected
"Movement","Negation",1.0,undirected
"Movement","Negativity",16.0,undirected
"Movement","Notion",49.0,undirected
"Movement","Object",44.0,undirected
"Movement","Observation",2.0,undirected
"Movement","Observer",1.0,undirected
"Movement","Oneness",2.0,undirected
"Movement","Order",3.0,undirected
"Movement","Organism",6.0,undirected
"Movement","Otherness",12.0,undirected
"Movement","Pathos",3.0,undirected
"Movement","Perception",8.0,undirected
"Movement","Phenomenology",2.0,undirected
"Movement","Philosophy",3.0,undirected
"Movement","Plurality",1.0,undirected
"Movement","Positive",6.0,undirected
"Movement","Power",5.0,undirected
"Movement","Principle",6.0,undirected
"Movement","Property",1.0,undirected
"Movement","Purity",1.0,undirected
"Movement","Reality",11.0,undirected
"Movement","Reason",10.0,undirected
"Movement","Recognition",1.0,undirected
"Movement","Reflection",4.0,undirected
"Movement","Relationship",6.0,undirected
"Movement","Religion",9.0,undirected
"Movement","Satisfaction",2.0,undirected
"Movement","Scepticism",1.0,undirected
"Movement","Science",12.0,undirected
"Movement","Self-conscious",4.0,undirected
"Movement","Sense",3.0,undirected
"Movement","Sense-knowledge",1.0,undirected
"Movement","Shape",12.0,undirected
"Movement","Simplicity",3.0,undirected
"Movement","Skull",1.0,undirected
"Movement","Soul",2.0,undirected
"Movement","Spirit",52.0,undirected
"Movement","Struggle",1.0,undirected
"Movement","Subject",19.0,undirected
"Movement","Subsistence",1.0,undirected
"Movement","Substance",20.0,undirected
"Movement","Supersession",2.0,undirected
"Movement","Syllogism",2.0,undirected
"Movement","Terror",1.0,undirected
"Movement","Thinghood",1.0,undirected
"Movement","Time",13.0,undirected
"Movement","Totality",4.0,undirected
"Movement","Transition",4.0,undirected
"Movement","Unchangeable",7.0,undirected
"Movement","Unchangeableness",2.0,undirected
"Movement","Unconscious",6.0,undirected
"Movement","Understanding",27.0,undirected
"Movement","Unity",31.0,undirected
"Movement","Universality",15.0,undirected
"Movement","Unreality",1.0,undirected
"Movement","Utility",1.0,undirected
"Movement","Virtue",1.0,undirected
"Movement","Work",1.0,undirected
"Movement","World",14.0,undirected
"Multiplicity","Nature",2.0,undirected
"Multiplicity","Negativity",1.0,undirected
"Multiplicity","Notion",2.0,undirected
"Multiplicity","Object",2.0,undirected
"Multiplicity","Otherness",1.0,undirected
"Multiplicity","Pantheism",1.0,undirected
"Multiplicity","Perception",1.0,undirected
"Multiplicity","Reason",1.0,undirected
"Multiplicity","Religion",1.0,undirected
"Multiplicity","Self-conscious",1.0,undirected
"Multiplicity","Spirit",2.0,undirected
"Multiplicity","Subject",1.0,undirected
"Multiplicity","Substance",4.0,undirected
"Multiplicity","Time",3.0,undirected
"Multiplicity","Trust",2.0,undirected
"Multiplicity","Unity",1.0,undirected
"Multitude","Psychology",1.0,undirected
"Multitude","Reality",1.0,undirected
"Multitude","Skull",2.0,undirected
"Multitude","Spirit",1.0,undirected
"Multitude","Unity",1.0,undirected
"Mystery","Nature",2.0,undirected
"Mystery","Self-conscious",2.0,undirected
"Mystery","Spirit",3.0,undirected
"Nation","Nature",4.0,undirected
"Nation","Notion",1.0,undirected
"Nation","Oracle",1.0,undirected
"Nation","Order",3.0,undirected
"Nation","Pathos",1.0,undirected
"Nation","Power",6.0,undirected
"Nation","Principle",1.0,undirected
"Nation","Reality",2.0,undirected
"Nation","Reason",2.0,undirected
"Nation","Religion",2.0,undirected
"Nation","Self-conscious",6.0,undirected
"Nation","Soul",1.0,undirected
"Nation","Species",1.0,undirected
"Nation","Spirit",19.0,undirected
"Nation","Subsistence",1.0,undirected
"Nation","Substance",9.0,undirected
"Nation","Time",1.0,undirected
"Nation","Trust",3.0,undirected
"Nation","Unchangeable",1.0,undirected
"Nation","Unity",1.0,undirected
"Nation","Universality",2.0,undirected
"Nation","Utterance",1.0,undirected
"Nation","Virtue",1.0,undirected
"Nation","Wisdom",1.0,undirected
"Nation","Work",2.0,undirected
"Nation","World",4.0,undirected
"Nature","Negation",2.0,undirected
"Nature","Negativity",8.0,undirected
"Nature","Nothingness",1.0,undirected
"Nature","Notion",35.0,undirected
"Nature","Object",23.0,undirected
"Nature","Observation",10.0,undirected
"Nature","Observer",1.0,undirected
"Nature","Order",7.0,undirected
"Nature","Ordinance",2.0,undirected
"Nature","Organism",2.0,undirected
"Nature","Otherness",3.0,undirected
"Nature","Pathos",1.0,undirected
"Nature","Perception",2.0,undirected
"Nature","Philosophy",9.0,undirected
"Nature","Physiognomy",1.0,undirected
"Nature","Plurality",5.0,undirected
"Nature","Positive",7.0,undirected
"Nature","Possession",5.0,undirected
"Nature","Power",16.0,undirected
"Nature","Principle",7.0,undirected
"Nature","Property",3.0,undirected
"Nature","Psychology",1.0,undirected
"Nature","Purity",2.0,undirected
"Nature","Quality",3.0,undirected
"Nature","Reality",34.0,undirected
"Nature","Reason",14.0,undirected
"Nature","Reflection",3.0,undirected
"Nature","Region",1.0,undirected
"Nature","Rejection",1.0,undirected
"Nature","Relationship",5.0,undirected
"Nature","Religion",6.0,undirected
"Nature","Renunciation",1.0,undirected
"Nature","Reproduction",1.0,undirected
"Nature","Rightness",1.0,undirected
"Nature","Sacrifice",1.0,undirected
"Nature","Satisfaction",1.0,undirected
"Nature","Scepticism",4.0,undirected
"Nature","Science",4.0,undirected
"Nature","Self-conscious",13.0,undirected
"Nature","Sense",18.0,undirected
"Nature","Sensibility",4.0,undirected
"Nature","Sensuousness",1.0,undirected
"Nature","Shape",17.0,undirected
"Nature","Simplicity",10.0,undirected
"Nature","Singleness",1.0,undirected
"Nature","Skull",3.0,undirected
"Nature","Soul",1.0,undirected
"Nature","Species",2.0,undirected
"Nature","Spirit",54.0,undirected
"Nature","Stoicism",1.0,undirected
"Nature","Struggle",3.0,undirected
"Nature","Subject",9.0,undirected
"Nature","Subsistence",3.0,undirected
"Nature","Substance",27.0,undirected
"Nature","Substantiality",2.0,undirected
"Nature","Supersensible",2.0,undirected
"Nature","Supersession",2.0,undirected
"Nature","Terror",2.0,undirected
"Nature","Thinghood",3.0,undirected
"Nature","Time",26.0,undirected
"Nature","Transition",4.0,undirected
"Nature","Triumph",1.0,undirected
"Nature","Unchangeable",1.0,undirected
"Nature","Unchangeableness",1.0,undirected
"Nature","Unconscious",8.0,undirected
"Nature","Understanding",11.0,undirected
"Nature","Unity",24.0,undirected
"Nature","Universality",16.0,undirected
"Nature","Utterance",2.0,undirected
"Nature","Virtue",1.0,undirected
"Nature","Welfare",2.0,undirected
"Nature","Wisdom",1.0,undirected
"Nature","Womankind",1.0,undirected
"Nature","Work",16.0,undirected
"Nature","World",26.0,undirected
"Negation","Negativity",1.0,undirected
"Negation","Notion",3.0,undirected
"Negation","Object",4.0,undirected
"Negation","Observer",1.0,undirected
"Negation","Otherness",7.0,undirected
"Negation","Perception",1.0,undirected
"Negation","Positive",5.0,undirected
"Negation","Property",3.0,undirected
"Negation","Quality",1.0,undirected
"Negation","Recognition",2.0,undirected
"Negation","Satisfaction",2.0,undirected
"Negation","Scepticism",1.0,undirected
"Negation","Self-conscious",1.0,undirected
"Negation","Simplicity",1.0,undirected
"Negation","Spirit",1.0,undirected
"Negation","Subject",1.0,undirected
"Negation","Subsistence",1.0,undirected
"Negation","Substance",1.0,undirected
"Negation","Supersession",2.0,undirected
"Negation","Terror",1.0,undirected
"Negation","Thinghood",1.0,undirected
"Negation","Time",2.0,undirected
"Negation","Transition",2.0,undirected
"Negation","Unity",7.0,undirected
"Negation","Universality",2.0,undirected
"Negation","Violence",1.0,undirected
"Negation","Work",2.0,undirected
"Negation","World",1.0,undirected
"Negativity","Notion",17.0,undirected
"Negativity","Object",7.0,undirected
"Negativity","Organism",3.0,undirected
"Negativity","Otherness",3.0,undirected
"Negativity","Positive",10.0,undirected
"Negativity","Power",2.0,undirected
"Negativity","Principle",3.0,undirected
"Negativity","Purity",2.0,undirected
"Negativity","Quality",1.0,undirected
"Negativity","Reality",4.0,undirected
"Negativity","Reason",1.0,undirected
"Negativity","Reflection",2.0,undirected
"Negativity","Satisfaction",2.0,undirected
"Negativity","Self-conscious",1.0,undirected
"Negativity","Shape",1.0,undirected
"Negativity","Simplicity",2.0,undirected
"Negativity","Species",1.0,undirected
"Negativity","Spirit",4.0,undirected
"Negativity","Stoicism",1.0,undirected
"Negativity","Subject",4.0,undirected
"Negativity","Subsistence",1.0,undirected
"Negativity","Substance",6.0,undirected
"Negativity","Time",3.0,undirected
"Negativity","Transition",1.0,undirected
"Negativity","Unity",8.0,undirected
"Negativity","Universality",3.0,undirected
"Negativity","Violence",1.0,undirected
"Negativity","Virtue",1.0,undirected
"Negativity","War",2.0,undirected
"Negativity","Work",5.0,undirected
"Negativity","World",1.0,undirected
"Nothingness","Object",5.0,undirected
"Nothingness","Otherness",1.0,undirected
"Nothingness","Positive",1.0,undirected
"Nothingness","Reality",3.0,undirected
"Nothingness","Religion",1.0,undirected
"Nothingness","Scepticism",3.0,undirected
"Nothingness","Shape",2.0,undirected
"Nothingness","Soul",1.0,undirected
"Nothingness","Supersession",1.0,undirected
"Nothingness","Time",1.0,undirected
"Nothingness","Unchangeable",1.0,undirected
"Nothingness","Wisdom",1.0,undirected
"Nothingness","Work",1.0,undirected
"Nothingness","World",2.0,undirected
"Notion","Object",102.0,undirected
"Notion","Observation",15.0,undirected
"Notion","Observer",4.0,undirected
"Notion","Oneness",1.0,undirected
"Notion","Order",6.0,undirected
"Notion","Organism",14.0,undirected
"Notion","Otherness",13.0,undirected
"Notion","Perception",2.0,undirected
"Notion","Perversion",3.0,undirected
"Notion","Phenomenology",2.0,undirected
"Notion","Philosophy",7.0,undirected
"Notion","picture",1.0,undirected
"Notion","Plato",1.0,undirected
"Notion","Plurality",2.0,undirected
"Notion","Positive",13.0,undirected
"Notion","Possession",2.0,undirected
"Notion","Power",13.0,undirected
"Notion","Principle",14.0,undirected
"Notion","Property",6.0,undirected
"Notion","Purity",5.0,undirected
"Notion","Reality",51.0,undirected
"Notion","Reason",46.0,undirected
"Notion","Recognition",4.0,undirected
"Notion","Reflection",2.0,undirected
"Notion","Region",1.0,undirected
"Notion","Relationship",10.0,undirected
"Notion","Religion",9.0,undirected
"Notion","Remoteness",1.0,undirected
"Notion","Renunciation",3.0,undirected
"Notion","Reproduction",2.0,undirected
"Notion","Satisfaction",4.0,undirected
"Notion","Scepticism",3.0,undirected
"Notion","Science",19.0,undirected
"Notion","Self-conscious",6.0,undirected
"Notion","Sense",6.0,undirected
"Notion","Sensibility",7.0,undirected
"Notion","Shape",28.0,undirected
"Notion","Sidedness",2.0,undirected
"Notion","Simplicity",13.0,undirected
"Notion","Singleness",1.0,undirected
"Notion","Skull",1.0,undirected
"Notion","Soul",5.0,undirected
"Notion","Species",2.0,undirected
"Notion","Spirit",75.0,undirected
"Notion","Stoicism",3.0,undirected
"Notion","Struggle",1.0,undirected
"Notion","Subject",17.0,undirected
"Notion","Subsistence",2.0,undirected
"Notion","Substance",25.0,undirected
"Notion","Supersensible",1.0,undirected
"Notion","Supersession",2.0,undirected
"Notion","Theory",1.0,undirected
"Notion","Thinghood",11.0,undirected
"Notion","Time",50.0,undirected
"Notion","Totality",3.0,undirected
"Notion","Transition",5.0,undirected
"Notion","Unchangeable",3.0,undirected
"Notion","Unconscious",6.0,undirected
"Notion","Understanding",13.0,undirected
"Notion","Union",1.0,undirected
"Notion","Unity",45.0,undirected
"Notion","Universality",18.0,undirected
"Notion","Utility",4.0,undirected
"Notion","Utterance",3.0,undirected
"Notion","Velocity",1.0,undirected
"Notion","Virtue",4.0,undirected
"Notion","Wisdom",4.0,undirected
"Notion","Work",18.0,undirected
"Notion","World",23.0,undirected
"Notion","Worship",1.0,undirected
"Nullity","Reality",1.0,undirected
"Nullity","Sense",1.0,undirected
"Nullity","Unchangeable",1.0,undirected
"Nullity","Utility",1.0,undirected
"Nullity","Wisdom",1.0,undirected
"Nullity","Work",1.0,undirected
"Nullity","World",1.0,undirected
"Object","Observation",24.0,undirected
"Object","Observer",13.0,undirected
"Object","Oneness",1.0,undirected
"Object","Order",2.0,undirected
"Object","Organism",5.0,undirected
"Object","Otherness",14.0,undirected
"Object","Perception",15.0,undirected
"Object","Phenomenology",1.0,undirected
"Object","Philosophy",1.0,undirected
"Object","Plato",1.0,undirected
"Object","Positive",12.0,undirected
"Object","Possession",5.0,undirected
"Object","Power",2.0,undirected
"Object","Principle",11.0,undirected
"Object","Property",7.0,undirected
"Object","Psychology",1.0,undirected
"Object","Purity",4.0,undirected
"Object","Reality",38.0,undirected
"Object","Reason",33.0,undirected
"Object","Recognition",3.0,undirected
"Object","Reflection",8.0,undirected
"Object","Relationship",8.0,undirected
"Object","Religion",14.0,undirected
"Object","Remoteness",1.0,undirected
"Object","Responsibility",1.0,undirected
"Object","Sacrifice",2.0,undirected
"Object","Satisfaction",10.0,undirected
"Object","Scepticism",1.0,undirected
"Object","Science",5.0,undirected
"Object","Self-conscious",11.0,undirected
"Object","selfhood",3.0,undirected
"Object","Sense",9.0,undirected
"Object","Sensibility",1.0,undirected
"Object","Shape",21.0,undirected
"Object","Sidedness",1.0,undirected
"Object","Simplicity",9.0,undirected
"Object","Singleness",1.0,undirected
"Object","Sister",1.0,undirected
"Object","Skull",1.0,undirected
"Object","Soul",2.0,undirected
"Object","Spirit",58.0,undirected
"Object","Subject",28.0,undirected
"Object","Substance",26.0,undirected
"Object","Superiority",1.0,undirected
"Object","Supersensible",2.0,undirected
"Object","Supersession",6.0,undirected
"Object","Syllogism",1.0,undirected
"Object","Thinghood",5.0,undirected
"Object","Time",29.0,undirected
"Object","Totality",4.0,undirected
"Object","Transition",7.0,undirected
"Object","Trust",5.0,undirected
"Object","Unchangeable",6.0,undirected
"Object","Unconscious",3.0,undirected
"Object","Understanding",28.0,undirected
"Object","Unity",41.0,undirected
"Object","Universality",17.0,undirected
"Object","Utility",10.0,undirected
"Object","Violence",1.0,undirected
"Object","Virtue",3.0,undirected
"Object","Wisdom",3.0,undirected
"Object","Work",11.0,undirected
"Object","World",24.0,undirected
"Observation","Order",2.0,undirected
"Observation","Organism",5.0,undirected
"Observation","Perception",2.0,undirected
"Observation","Physiognomy",4.0,undirected
"Observation","Plurality",1.0,undirected
"Observation","Property",1.0,undirected
"Observation","Psychology",2.0,undirected
"Observation","Purity",2.0,undirected
"Observation","Reality",7.0,undirected
"Observation","Reason",10.0,undirected
"Observation","Reflection",1.0,undirected
"Observation","Relationship",2.0,undirected
"Observation","Science",1.0,undirected
"Observation","Self-conscious",2.0,undirected
"Observation","Sense",2.0,undirected
"Observation","Sensibility",1.0,undirected
"Observation","Shape",4.0,undirected
"Observation","Simplicity",2.0,undirected
"Observation","Singleness",1.0,undirected
